id,name,set,set_name,rarity,type_line,colors,color_identity,mana_cost,power,toughness,oracle_text,keywords
a58a54d1-64d0-4dc6-99a2-148052af1e61,Aerial Modification,j22,Jumpstart 2022,uncommon,Enchantment — Aura,['W'],['W'],{4}{W},,,"Enchant creature or Vehicle
As long as enchanted permanent is a Vehicle, it's a creature in addition to its other types.
Enchanted creature gets +2/+2 and has flying.",['Enchant']
a58deb8a-1c4b-4e3d-9c00-63f615f358c0,"Ajani, Strength of the Pride",j22,Jumpstart 2022,mythic,Legendary Planeswalker — Ajani,['W'],['W'],{2}{W}{W},,,"+1: You gain life equal to the number of creatures you control plus the number of planeswalkers you control.
−2: Create a 2/2 white Cat Soldier creature token named Ajani's Pridemate with ""Whenever you gain life, put a +1/+1 counter on Ajani's Pridemate.""
0: If you have at least 15 life more than your starting life total, exile Ajani, Strength of the Pride and each artifact and creature your opponents control.",[]
a65ce531-48cb-4a52-a0ea-9cba5dcb4060,Baloth Woodcrasher,j22,Jumpstart 2022,uncommon,Creature — Beast,['G'],['G'],{4}{G}{G},4,4,"Landfall — Whenever a land enters the battlefield under your control, Baloth Woodcrasher gets +4/+4 and gains trample until end of turn.",['Landfall']
a6649e6c-bbd8-43db-9f3f-a24b32aed4e4,Magnanimous Magistrate,j22,Jumpstart 2022,uncommon,Creature — Human Advisor,['W'],['W'],{5}{W},3,4,"Magnanimous Magistrate enters the battlefield with five reprieve counters on it.
Whenever another nontoken creature you control dies, if its mana value was 1 or greater, you may remove that many reprieve counters from Magnanimous Magistrate. If you do, return that card to the battlefield under its owner's control.",[]
a6696207-cc2e-4b7a-8992-5101ded5c51f,Glen Elendra Pranksters,j22,Jumpstart 2022,uncommon,Creature — Faerie Wizard,['U'],['U'],{3}{U},1,3,"Flying
Whenever you cast a spell during an opponent's turn, you may return target creature you control to its owner's hand.",['Flying']
a74d2ea2-54b1-4274-992b-c8f0b0206ca1,Pierce Strider,j22,Jumpstart 2022,uncommon,Artifact Creature — Phyrexian Construct,[],[],{4},3,3,"When Pierce Strider enters the battlefield, target opponent loses 3 life.",[]
a7c06a62-ae48-4732-94d8-659917201726,Warden of Geometries,j22,Jumpstart 2022,common,Creature — Eldrazi Drone,[],[],{4},2,3,"Vigilance
{T}: Add {C}. ({C} represents colorless mana.)",['Vigilance']
a7e8e533-350b-4558-98d3-b7fcab3770f5,Jace's Scrutiny,j22,Jumpstart 2022,common,Instant,['U'],['U'],{1}{U},,,"Target creature gets -4/-0 until end of turn.
Investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",['Investigate']
a835da43-0a3e-40fb-a7e8-4fa118c7d975,Reassembling Skeleton,j22,Jumpstart 2022,uncommon,Creature — Skeleton Warrior,['B'],['B'],{1}{B},1,1,{1}{B}: Return Reassembling Skeleton from your graveyard to the battlefield tapped.,[]
a8538685-e36b-43ee-b756-7a89bc24f330,Marit Lage's Slumber,j22,Jumpstart 2022,rare,Legendary Snow Enchantment,['U'],['U'],{1}{U},,,"Whenever Marit Lage's Slumber or another snow permanent enters the battlefield under your control, scry 1.
At the beginning of your upkeep, if you control ten or more snow permanents, sacrifice Marit Lage's Slumber. If you do, create Marit Lage, a legendary 20/20 black Avatar creature token with flying and indestructible.",['Scry']
a9b5e55b-e888-4bd5-a6a9-d253f6e406a6,Coalhauler Swine,j22,Jumpstart 2022,common,Creature — Boar Beast,['R'],['R'],{4}{R}{R},4,4,"Whenever Coalhauler Swine is dealt damage, it deals that much damage to each player.",[]
a9edf976-bf2e-4528-9001-0c70bdc94762,Savannah Sage,j22,Jumpstart 2022,common,Creature — Cat Cleric,['W'],['W'],{1}{W},2,2,"When Savannah Sage enters the battlefield, you gain 2 life.",[]
aa460a11-afd1-4997-89ac-6a64af63db55,Arms Dealer,j22,Jumpstart 2022,uncommon,Creature — Goblin Rogue,['R'],['R'],{2}{R},1,1,"{1}{R}, Sacrifice a Goblin: Arms Dealer deals 4 damage to target creature.",[]
aa7a4792-0d24-47d7-a1df-818d97d40904,Drownyard Explorers,j22,Jumpstart 2022,common,Creature — Human Wizard,['U'],['U'],{3}{U},2,4,"When Drownyard Explorers enters the battlefield, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")",['Investigate']
aa8d81bf-a573-441f-9593-41af41d927d2,Kujar Seedsculptor,j22,Jumpstart 2022,common,Creature — Elf Druid,['G'],['G'],{1}{G},1,2,"When Kujar Seedsculptor enters the battlefield, put a +1/+1 counter on target creature you control.",[]
aac46277-1980-40aa-8356-dd283bda297b,Mammoth Spider,j22,Jumpstart 2022,common,Creature — Spider,['G'],['G'],{4}{G},3,5,Reach (This creature can block creatures with flying.),['Reach']
abc561d3-9e52-41fd-8311-60cc9dfffdd1,Launch Mishap,j22,Jumpstart 2022,uncommon,Instant,['U'],['U'],{2}{U},,,Counter target creature or planeswalker spell. Create a 1/1 colorless Thopter artifact creature token with flying.,[]
ac5213d8-2848-4cb3-b05e-226e08676b18,Triton Shorestalker,j22,Jumpstart 2022,common,Creature — Merfolk Rogue,['U'],['U'],{U},1,1,Triton Shorestalker can't be blocked.,[]
ac7ba3f5-3ad5-47e7-86c9-31954f015b91,Furnace Whelp,j22,Jumpstart 2022,uncommon,Creature — Dragon,['R'],['R'],{2}{R}{R},2,2,"Flying
{R}: Furnace Whelp gets +1/+0 until end of turn.",['Flying']
acc6a24c-2927-4aed-94c1-9cab2c95682e,Chandra's Pyrohelix,j22,Jumpstart 2022,common,Instant,['R'],['R'],{1}{R},,,Chandra's Pyrohelix deals 2 damage divided as you choose among one or two targets.,[]
adc56f47-ae0a-498b-8730-2096937887e5,Inspiring Cleric,j22,Jumpstart 2022,uncommon,Creature — Vampire Cleric,['W'],['W'],{2}{W},3,2,"When Inspiring Cleric enters the battlefield, you gain 4 life.",[]
ae4fd9dc-5cf9-4f10-836a-8b7aaf8aca29,Act on Impulse,j22,Jumpstart 2022,uncommon,Sorcery,['R'],['R'],{2}{R},,,"Exile the top three cards of your library. Until end of turn, you may play cards exiled this way. (If you cast a spell this way, you still pay its costs. You can play a land this way only if you have an available land play remaining.)",[]
ae799ee8-f1cf-4259-9e78-def9fc13b63a,Peacewalker Colossus,j22,Jumpstart 2022,rare,Artifact — Vehicle,[],['W'],{3},6,6,"{1}{W}: Another target Vehicle you control becomes an artifact creature until end of turn.
Crew 4 (Tap any number of creatures you control with total power 4 or more: This Vehicle becomes an artifact creature until end of turn.)",['Crew']
ae7c8cfe-79b1-463e-a0bd-5bc003ce26cd,Plague Spitter,j22,Jumpstart 2022,uncommon,Creature — Phyrexian Horror,['B'],['B'],{2}{B},2,2,"At the beginning of your upkeep, Plague Spitter deals 1 damage to each creature and each player.
When Plague Spitter dies, Plague Spitter deals 1 damage to each creature and each player.",[]
aecbe209-7f91-4add-98e0-e6ffa1739631,Tragic Slip,j22,Jumpstart 2022,common,Instant,['B'],['B'],{B},,,"Target creature gets -1/-1 until end of turn.
Morbid — That creature gets -13/-13 until end of turn instead if a creature died this turn.",['Morbid']
aedb008c-c89b-4093-8622-ee18e217de15,Crawling Sensation,j22,Jumpstart 2022,uncommon,Enchantment,['G'],['G'],{2}{G},,,"At the beginning of your upkeep, you may mill two cards.
Whenever one or more land cards are put into your graveyard from anywhere for the first time each turn, create a 1/1 green Insect creature token.",['Mill']
b0559d67-e151-4c6b-b8eb-5e9b5603f487,Island,j22,Jumpstart 2022,common,Basic Land — Island,[],['U'],,,,({T}: Add {U}.),[]
b08cadcd-7e2d-48a6-8900-ca92499fdaff,Tragic Slip,j22,Jumpstart 2022,common,Instant,['B'],['B'],{B},,,"Target creature gets -1/-1 until end of turn.
Morbid — That creature gets -13/-13 until end of turn instead if a creature died this turn.",['Morbid']
b096d925-a76d-494e-8f72-ebb14263748b,Felidar Cub,j22,Jumpstart 2022,common,Creature — Cat Beast,['W'],['W'],{1}{W},2,2,Sacrifice Felidar Cub: Destroy target enchantment.,[]
b0bc79ad-6616-4166-9cf2-4e663d81de2d,Benalish Honor Guard,j22,Jumpstart 2022,common,Creature — Human Knight,['W'],['W'],{1}{W},2,2,Benalish Honor Guard gets +1/+0 for each legendary creature you control.,[]
b14a22aa-0f79-4497-a7ff-08d92d14bc0f,Towering Gibbon,j22,Jumpstart 2022,uncommon,Creature — Ape,['G'],['G'],{3}{G},*,4,"Reach
Towering Gibbon's power is equal to the greatest mana value among creatures you control.",['Reach']
b16ddbcb-b28d-4a67-857b-5c30ccf055f0,Universal Automaton,j22,Jumpstart 2022,common,Artifact Creature — Shapeshifter,[],[],{1},1,1,Changeling (This card is every creature type.),['Changeling']
b1f176f9-d353-479e-a808-54dc5e8ff746,Ogre Slumlord,j22,Jumpstart 2022,rare,Creature — Ogre Rogue,['B'],['B'],{3}{B}{B},3,3,"Whenever another nontoken creature dies, you may create a 1/1 black Rat creature token.
Rats you control have deathtouch.",[]
b24820fa-7cef-4396-920c-810dd06e3887,Leonin Warleader,j22,Jumpstart 2022,rare,Creature — Cat Soldier,['W'],['W'],{2}{W}{W},4,4,"Whenever Leonin Warleader attacks, create two 1/1 white Cat creature tokens with lifelink that are tapped and attacking.",[]
b27048b6-5412-428f-aa3c-c50c6ed70500,Imperial Aerosaur,j22,Jumpstart 2022,uncommon,Creature — Dinosaur,['W'],['W'],{3}{W},3,3,"Flying
When Imperial Aerosaur enters the battlefield, another target creature you control gets +1/+1 and gains flying until end of turn.",['Flying']
b27a82ea-6d35-4121-84bb-93adff381f99,Phyrexian Reclamation,j22,Jumpstart 2022,uncommon,Enchantment,['B'],['B'],{B},,,"{1}{B}, Pay 2 life: Return target creature card from your graveyard to your hand.",[]
b31430e8-538b-4361-ba80-b91b2ca0fe36,Tragic Lesson,j22,Jumpstart 2022,common,Instant,['U'],['U'],{2}{U},,,Draw two cards. Then discard a card unless you return a land you control to its owner's hand.,[]
b342fb32-d1a0-4fb3-9765-af7674bc6628,Hero's Blade,j22,Jumpstart 2022,uncommon,Artifact — Equipment,[],[],{2},,,"Equipped creature gets +3/+2.
Whenever a legendary creature enters the battlefield under your control, you may attach Hero's Blade to it.
Equip {4} ({4}: Attach to target creature you control. Equip only as a sorcery.)",['Equip']
b35fd2a8-cccd-4b35-b791-d70e74e203bc,Colossal Dreadmaw,j22,Jumpstart 2022,common,Creature — Dinosaur,['G'],['G'],{4}{G}{G},6,6,Trample (This creature can deal excess combat damage to the player or planeswalker it's attacking.),['Trample']
b40d6eb9-dd25-4a1d-ae0a-ad5d235073c3,Chandra's Magmutt,j22,Jumpstart 2022,common,Creature — Elemental Dog,['R'],['R'],{1}{R},2,2,{T}: Chandra's Magmutt deals 1 damage to target player or planeswalker.,[]
b46b2624-0396-4576-aedc-2b7980f76241,Hangarback Walker,j22,Jumpstart 2022,rare,Artifact Creature — Construct,[],[],{X}{X},0,0,"Hangarback Walker enters the battlefield with X +1/+1 counters on it.
When Hangarback Walker dies, create a 1/1 colorless Thopter artifact creature token with flying for each +1/+1 counter on Hangarback Walker.
{1}, {T}: Put a +1/+1 counter on Hangarback Walker.",[]
b46f0f64-4c1d-4a65-af67-a675c34119f1,Vedalken Engineer,j22,Jumpstart 2022,common,Creature — Vedalken Artificer,['U'],['U'],{1}{U},1,1,{T}: Add two mana of any one color. Spend this mana only to cast artifact spells or activate abilities of artifacts.,[]
b4858a8d-a31a-471f-a740-6c6774ec7dac,Startling Development,j22,Jumpstart 2022,common,Instant,['U'],['U'],{1}{U},,,"Until end of turn, target creature becomes a blue Serpent with base power and toughness 4/4.
Cycling {1} ({1}, Discard this card: Draw a card.)",['Cycling']
b4ec8275-80c0-4c1e-9432-a940a83756a0,Sokenzan Smelter,j22,Jumpstart 2022,uncommon,Creature — Goblin Artificer,['R'],['R'],{1}{R},2,2,"At the beginning of combat on your turn, you may pay {1} and sacrifice an artifact. If you do, create a 3/1 red Construct artifact creature token with haste.",[]
b4fa2529-e00e-457b-928f-b1c378f31cb5,Blood Aspirant,j22,Jumpstart 2022,uncommon,Creature — Satyr Berserker,['R'],['R'],{1}{R},1,1,"Whenever you sacrifice a permanent, put a +1/+1 counter on Blood Aspirant.
{1}{R}, {T}, Sacrifice a creature or enchantment: Blood Aspirant deals 1 damage to target creature. That creature can't block this turn.",[]
b504fd00-f71d-4675-8f11-b19ea7b27739,Phyrexian Ironfoot,j22,Jumpstart 2022,uncommon,Snow Artifact Creature — Phyrexian Construct,[],[],{3},3,4,"Phyrexian Ironfoot doesn't untap during your untap step.
{1}{S}: Untap Phyrexian Ironfoot. ({S} can be paid with one mana from a snow source.)",[]
b53e6ab8-d778-4cf6-ab21-1352618d093b,Sanctum Gargoyle,j22,Jumpstart 2022,common,Artifact Creature — Gargoyle,['W'],['W'],{3}{W},2,3,"Flying
When Sanctum Gargoyle enters the battlefield, you may return target artifact card from your graveyard to your hand.",['Flying']
b5cfd7b9-bf10-4fad-b66b-896fcce451d6,Spark of Creativity,j22,Jumpstart 2022,uncommon,Sorcery,['R'],['R'],{R},,,"Choose target creature. Exile the top card of your library. You may have Spark of Creativity deal damage to that creature equal to the exiled card's mana value. If you don't, you may play that card until end of turn.",[]
b5e8e2a9-8dcb-40dd-8079-6c8484c3b157,Righteous Valkyrie,j22,Jumpstart 2022,rare,Creature — Angel Cleric,['W'],['W'],{2}{W},2,4,"Flying
Whenever another Angel or Cleric enters the battlefield under your control, you gain life equal to that creature's toughness.
As long as you have at least 7 life more than your starting life total, creatures you control get +2/+2.",['Flying']
b623e860-febb-4e30-9423-e8b1fadd5ee2,Tamiyo's Journal,j22,Jumpstart 2022,rare,Legendary Artifact,[],[],{5},,,"At the beginning of your upkeep, investigate. (Create a Clue token. It's an artifact with ""{2}, Sacrifice this artifact: Draw a card."")
{T}, Sacrifice three Clues: Search your library for a card, put that card into your hand, then shuffle.",['Investigate']
b675b8a4-3cbc-458f-bdc3-1ec85f95dde9,Swarm of Bloodflies,j22,Jumpstart 2022,uncommon,Creature — Insect,['B'],['B'],{4}{B},0,0,"Flying
Swarm of Bloodflies enters the battlefield with two +1/+1 counters on it.
Whenever another creature dies, put a +1/+1 counter on Swarm of Bloodflies.",['Flying']
b71b23e7-4f4c-46bc-a512-4e2e6ff303cd,Multiple Choice,j22,Jumpstart 2022,rare,Sorcery,['U'],['U'],{X}{U},,,"If X is 1, scry 1, then draw a card.
If X is 2, you may choose a player. They return a creature they control to its owner's hand.
If X is 3, create a 4/4 blue and red Elemental creature token.
If X is 4 or more, do all of the above.",['Scry']
b75ab77b-cd98-4889-afcc-884940999d48,Wildborn Preserver,j22,Jumpstart 2022,rare,Creature — Elf Archer,['G'],['G'],{1}{G},2,2,"Flash
Reach
Whenever another non-Human creature enters the battlefield under your control, you may pay {X}. When you do, put X +1/+1 counters on Wildborn Preserver.","['Reach', 'Flash']"
b813e554-12ea-4675-bc90-f161f80de50e,Impending Doom,j22,Jumpstart 2022,uncommon,Enchantment — Aura,['R'],['R'],{2}{R},,,"Enchant creature
Enchanted creature gets +3/+3 and attacks each combat if able.
When enchanted creature dies, Impending Doom deals 3 damage to that creature's controller.",['Enchant']
b84c6b02-64c6-486d-b38b-be0f7327e9c6,Wicked Guardian,j22,Jumpstart 2022,common,Creature — Human Noble,['B'],['B'],{3}{B},4,2,"When Wicked Guardian enters the battlefield, you may have it deal 2 damage to another creature you control. If you do, draw a card.",[]
b948b2a2-0864-4dd8-89f7-27a8c6748911,Cruel Sadist,j22,Jumpstart 2022,rare,Creature — Human Assassin,['B'],['B'],{B},1,1,"{B}, {T}, Pay 1 life: Put a +1/+1 counter on Cruel Sadist.
{2}{B}, {T}, Remove X +1/+1 counters from Cruel Sadist: It deals X damage to target creature.",[]
b98f8d65-e326-42a1-97e3-630416595eeb,Dread Presence,j22,Jumpstart 2022,rare,Creature — Nightmare,['B'],['B'],{3}{B},3,3,"Whenever a Swamp enters the battlefield under your control, choose one —
• You draw a card and you lose 1 life.
• Dread Presence deals 2 damage to any target and you gain 2 life.",[]
ba9c52ec-5ca1-43d9-85bf-6f2c515a6151,Rosethorn Halberd,j22,Jumpstart 2022,common,Artifact — Equipment,['G'],['G'],{G},,,"When Rosethorn Halberd enters the battlefield, attach it to target non-Human creature you control.
Equipped creature gets +2/+1.
Equip {5} ({5}: Attach to target creature you control. Equip only as a sorcery.)",['Equip']
baef1f8f-42bc-4e0a-96d3-4904fbdcc923,Angelic Edict,j22,Jumpstart 2022,common,Sorcery,['W'],['W'],{4}{W},,,Exile target creature or enchantment.,[]
bb8383ce-b8db-4c32-8564-79a3b6196e4c,Justiciar's Portal,j22,Jumpstart 2022,common,Instant,['W'],['W'],{1}{W},,,"Exile target creature you control, then return that card to the battlefield under its owner's control. It gains first strike until end of turn.",[]
bbad4b00-b56b-4b55-9e6f-3de3e3748fe9,Plaguecrafter,j22,Jumpstart 2022,uncommon,Creature — Human Shaman,['B'],['B'],{2}{B},3,2,"When Plaguecrafter enters the battlefield, each player sacrifices a creature or planeswalker. Each player who can't discards a card.",[]
bbcbad10-475e-41cf-b3fb-68c1ca6c2caa,Brazen Cannonade,j22,Jumpstart 2022,rare,Enchantment,['R'],['R'],{3}{R},,,"Whenever an attacking creature you control dies, Brazen Cannonade deals 2 damage to each opponent.
Raid — At the beginning of your postcombat main phase, if you attacked with a creature this turn, exile the top card of your library. Until end of combat on your next turn, you may play that card.",['Raid']
bbe74b50-a2a9-4ace-95ed-4ad5d12e3f2e,Deathbloom Thallid,j22,Jumpstart 2022,common,Creature — Fungus,['B'],['B'],{2}{B},3,2,"When Deathbloom Thallid dies, create a 1/1 green Saproling creature token.",[]
bc487c86-caae-4bc0-b41b-5227404e761f,Faerie Vandal,j22,Jumpstart 2022,uncommon,Creature — Faerie Rogue,['U'],['U'],{1}{U},1,2,"Flash
Flying
Whenever you draw your second card each turn, put a +1/+1 counter on Faerie Vandal.","['Flying', 'Flash']"
bc58d8cd-f1f8-4a3e-9052-12e319802cb5,Festering Evil,j22,Jumpstart 2022,uncommon,Enchantment,['B'],['B'],{3}{B}{B},,,"At the beginning of your upkeep, Festering Evil deals 1 damage to each creature and each player.
{B}{B}, Sacrifice Festering Evil: It deals 3 damage to each creature and each player.",[]
bd0bd038-727f-4e7e-8b87-fccc7b2ca0a6,Rhonas the Indomitable,j22,Jumpstart 2022,mythic,Legendary Creature — God,['G'],['G'],{2}{G},5,5,"Deathtouch, indestructible
Rhonas the Indomitable can't attack or block unless you control another creature with power 4 or greater.
{2}{G}: Another target creature gets +2/+0 and gains trample until end of turn.","['Indestructible', 'Deathtouch']"
